N,pair_index_within_N,d_token,source_token_count_for_pair,a_tokens_json
4,145,ōu,4,"[""欧"", ""殴"", ""瓯"", ""鸥""]"
5,1,bà,5,"[""坝"", ""爸"", ""罢"", ""耙"", ""霸""]"
5,2,bù lì,5,"[""不利"", ""不力"", ""布利"", ""布力"", ""布莉""]"
5,3,bāo,5,"[""包"", ""孢"", ""胞"", ""苞"", ""褒""]"
5,4,bēi,5,"[""卑"", ""悲"", ""杯"", ""碑"", ""陂""]"
5,5,bǎi,5,"[""佰"", ""摆"", ""柏"", ""栢"", ""百""]"
5,6,bǎo,5,"[""保"", ""堡"", ""宝"", ""葆"", ""饱""]"
5,7,cháng,5,"[""偿"", ""嫦"", ""尝"", ""常"", ""肠""]"
5,8,cháo,5,"[""嘲"", ""巢"", ""晁"", ""朝"", ""潮""]"
5,9,chù,5,"[""处"", ""畜"", ""矗"", ""触"", ""黜""]"
5,10,cè,5,"[""侧"", ""册"", ""厕"", ""测"", ""策""]"
5,11,cōng,5,"[""匆"", ""囱"", ""枞"", ""聪"", ""葱""]"
5,12,dá,5,"[""妲"", ""答"", ""达"", ""靼"", ""鞑""]"
5,13,dìng,5,"[""啶"", ""定"", ""碇"", ""订"", ""锭""]"
5,14,dòu,5,"[""斗"", ""痘"", ""窦"", ""豆"", ""逗""]"
5,15,dān,5,"[""丹"", ""单"", ""担"", ""耽"", ""郸""]"
5,16,dīng,5,"[""丁"", ""仃"", ""叮"", ""盯"", ""钉""]"
5,17,dūn,5,"[""吨"", ""墩"", ""惇"", ""敦"", ""蹲""]"
5,18,dǐ,5,"[""底"", ""抵"", ""砥"", ""诋"", ""邸""]"
5,19,fá,5,"[""乏"", ""伐"", ""筏"", ""罚"", ""阀""]"
5,20,guān,5,"[""关"", ""冠"", ""官"", ""棺"", ""观""]"
5,21,guǐ,5,"[""晷"", ""癸"", ""诡"", ""轨"", ""鬼""]"
5,22,gài,5,"[""丐"", ""概"", ""溉"", ""盖"", ""钙""]"
5,23,gòu,5,"[""垢"", ""够"", ""构"", ""诟"", ""购""]"
5,24,gù,5,"[""固"", ""故"", ""锢"", ""雇"", ""顾""]"
5,25,huà,5,"[""划"", ""化"", ""桦"", ""画"", ""话""]"
5,26,huái,5,"[""徊"", ""怀"", ""槐"", ""淮"", ""踝""]"
5,27,háo,5,"[""壕"", ""毫"", ""濠"", ""蚝"", ""豪""]"
5,28,hè,5,"[""壑"", ""褐"", ""贺"", ""赫"", ""鹤""]"
5,29,héng,5,"[""恒"", ""桁"", ""横"", ""衡"", ""鸻""]"
5,30,hòu,5,"[""候"", ""厚"", ""后"", ""逅"", ""鲎""]"
5,31,jià,5,"[""价"", ""嫁"", ""架"", ""稼"", ""驾""]"
5,32,jiē,5,"[""接"", ""揭"", ""皆"", ""街"", ""阶""]"
5,33,jiǔ,5,"[""久"", ""九"", ""灸"", ""玖"", ""酒""]"
5,34,juàn,5,"[""倦"", ""巻"", ""眷"", ""绢"", ""隽""]"
5,35,jūn,5,"[""军"", ""君"", ""均"", ""菌"", ""钧""]"
5,36,jǐ,5,"[""几"", ""嵴"", ""己"", ""戟"", ""挤""]"
5,37,kuàng,5,"[""况"", ""旷"", ""眶"", ""矿"", ""邝""]"
5,38,kān,5,"[""刊"", ""勘"", ""堪"", ""戡"", ""龛""]"
5,39,kū,5,"[""哭"", ""堀"", ""枯"", ""窟"", ""骷""]"
5,40,liàn,5,"[""恋"", ""殓"", ""炼"", ""练"", ""链""]"
5,41,liàng,5,"[""亮"", ""晾"", ""谅"", ""辆"", ""量""]"
5,42,liáng,5,"[""凉"", ""梁"", ""粮"", ""粱"", ""良""]"
5,43,lài,5,"[""濑"", ""瀬"", ""睐"", ""赉"", ""赖""]"
5,44,lái,5,"[""俫"", ""徕"", ""来"", ""莱"", ""铼""]"
5,45,lún,5,"[""仑"", ""伦"", ""沦"", ""纶"", ""轮""]"
5,46,lǎn,5,"[""懒"", ""揽"", ""榄"", ""缆"", ""览""]"
5,47,màn,5,"[""幔"", ""慢"", ""曼"", ""漫"", ""蔓""]"
5,48,máng,5,"[""忙"", ""氓"", ""盲"", ""芒"", ""茫""]"
5,49,mǎ lì,5,"[""玛丽"", ""玛利"", ""玛莉"", ""马利"", ""马力""]"
5,50,mǔ,5,"[""亩"", ""姆"", ""拇"", ""母"", ""牡""]"
5,51,nà,5,"[""呐"", ""娜"", ""纳"", ""那"", ""钠""]"
5,52,nán,5,"[""南"", ""喃"", ""楠"", ""男"", ""难""]"
5,53,pì,5,"[""僻"", ""媲"", ""屁"", ""譬"", ""辟""]"
5,54,qiáo,5,"[""乔"", ""侨"", ""桥"", ""樵"", ""谯""]"
5,55,qiú,5,"[""囚"", ""求"", ""球"", ""裘"", ""酋""]"
5,56,qiāng,5,"[""呛"", ""枪"", ""羌"", ""腔"", ""锵""]"
5,57,qú,5,"[""朐"", ""渠"", ""瞿"", ""衢"", ""鼩""]"
5,58,ruì,5,"[""叡"", ""瑞"", ""睿"", ""芮"", ""锐""]"
5,59,rú,5,"[""儒"", ""如"", ""孺"", ""茹"", ""蠕""]"
5,60,shì hé,5,"[""室和"", ""市和"", ""式和"", ""是和"", ""适合""]"
5,61,shì jì,5,"[""世纪"", ""事记"", ""事迹"", ""是继"", ""试剂""]"
5,62,shì zhōng,5,"[""事中"", ""侍中"", ""室中"", ""式中"", ""是中""]"
5,63,suō,5,"[""唆"", ""娑"", ""梭"", ""缩"", ""羧""]"
5,64,sòng,5,"[""宋"", ""讼"", ""诵"", ""送"", ""颂""]"
5,65,tīng,5,"[""厅"", ""听"", ""汀"", ""烃"", ""町""]"
5,66,wán,5,"[""丸"", ""完"", ""烷"", ""玩"", ""顽""]"
5,67,wò,5,"[""卧"", ""握"", ""斡"", ""沃"", ""渥""]"
5,68,wō,5,"[""倭"", ""挝"", ""涡"", ""窝"", ""蜗""]"
5,69,xiàn zhì,5,"[""县志"", ""县治"", ""县置"", ""宪制"", ""限制""]"
5,70,xiōng,5,"[""兄"", ""凶"", ""匈"", ""汹"", ""胸""]"
5,71,xuán,5,"[""悬"", ""旋"", ""漩"", ""玄"", ""璇""]"
5,72,xí,5,"[""习"", ""媳"", ""席"", ""檄"", ""袭""]"
5,73,xíng shì,5,"[""刑事"", ""型式"", ""形势"", ""形式"", ""行事""]"
5,74,yào,5,"[""曜"", ""耀"", ""药"", ""要"", ""钥""]"
5,75,yì wèi,5,"[""亦为"", ""亦未"", ""意为"", ""意味"", ""译为""]"
5,76,yín,5,"[""吟"", ""寅"", ""淫"", ""鄞"", ""银""]"
5,77,yāo,5,"[""夭"", ""妖"", ""幺"", ""腰"", ""邀""]"
5,78,yī shì,5,"[""一世"", ""一事"", ""一是"", ""伊势"", ""伊士""]"
5,79,yōu,5,"[""优"", ""幽"", ""忧"", ""悠"", ""攸""]"
5,80,yǐn,5,"[""尹"", ""引"", ""瘾"", ""隐"", ""饮""]"
5,81,zhàn lì,5,"[""战利"", ""战力"", ""战栗"", ""站立"", ""颤栗""]"
5,82,zhèng,5,"[""政"", ""正"", ""症"", ""证"", ""郑""]"
5,83,zhān,5,"[""毡"", ""沾"", ""瞻"", ""粘"", ""詹""]"
5,84,zhōng shì,5,"[""中士"", ""中市"", ""中式"", ""中是"", ""中视""]"
5,85,zhōu,5,"[""周"", ""州"", ""洲"", ""粥"", ""舟""]"
5,86,zhǔ,5,"[""主"", ""嘱"", ""渚"", ""煮"", ""瞩""]"
5,87,zǎo,5,"[""早"", ""枣"", ""澡"", ""藻"", ""蚤""]"
5,88,ài,5,"[""暧"", ""爱"", ""碍"", ""艾"", ""隘""]"
5,89,áo,5,"[""敖"", ""熬"", ""翱"", ""螯"", ""鳌""]"
5,90,ān,5,"[""安"", ""庵"", ""氨"", ""鞍"", ""𩽾""]"
6,1,bàng,6,"[""傍"", ""棒"", ""磅"", ""蚌"", ""谤"", ""镑""]"
6,2,bào,6,"[""报"", ""抱"", ""暴"", ""爆"", ""豹"", ""鲍""]"
6,3,bān,6,"[""扳"", ""搬"", ""斑"", ""班"", ""般"", ""颁""]"
6,4,chǐ,6,"[""侈"", ""呎"", ""尺"", ""耻"", ""褫"", ""齿""]"
6,5,diāo,6,"[""凋"", ""刁"", ""碉"", ""貂"", ""雕"", ""鲷""]"
6,6,dòng,6,"[""侗"", ""冻"", ""动"", ""峒"", ""栋"", ""洞""]"
6,7,dù,6,"[""妒"", ""度"", ""杜"", ""渡"", ""肚"", ""镀""]"
6,8,dǎo,6,"[""导"", ""岛"", ""嶋"", ""捣"", ""祷"", ""蹈""]"
6,9,fàn,6,"[""梵"", ""泛"", ""犯"", ""范"", ""贩"", ""饭""]"
6,10,fèi,6,"[""吠"", ""废"", ""沸"", ""狒"", ""肺"", ""费""]"
6,11,fān,6,"[""帆"", ""幡"", ""番"", ""翻"", ""蕃"", ""藩""]"
6,12,fēn,6,"[""分"", ""吩"", ""氛"", ""纷"", ""芬"", ""酚""]"
6,13,guì,6,"[""柜"", ""桂"", ""桧"", ""炔"", ""贵"", ""跪""]"
6,14,gé,6,"[""格"", ""膈"", ""葛"", ""阁"", ""隔"", ""革""]"
6,15,gāo,6,"[""皋"", ""睾"", ""糕"", ""羔"", ""膏"", ""高""]"
6,16,gōng shì,6,"[""公事"", ""公式"", ""公示"", ""公视"", ""工事"", ""攻势""]"
6,17,huò,6,"[""惑"", ""或"", ""祸"", ""获"", ""货"", ""霍""]"
6,18,hào,6,"[""号"", ""昊"", ""浩"", ""灏"", ""皓"", ""耗""]"
6,19,hán,6,"[""函"", ""含"", ""寒"", ""涵"", ""邯"", ""韩""]"
6,20,jiǎ,6,"[""假"", ""岬"", ""甲"", ""胛"", ""贾"", ""钾""]"
6,21,jū,6,"[""居"", ""拘"", ""狙"", ""疽"", ""鞠"", ""驹""]"
6,22,jǔ,6,"[""举"", ""咀"", ""榉"", ""沮"", ""矩"", ""莒""]"
6,23,kè,6,"[""克"", ""刻"", ""客"", ""恪"", ""氪"", ""课""]"
6,24,kē,6,"[""柯"", ""棵"", ""珂"", ""科"", ""苛"", ""颗""]"
6,25,luó,6,"[""罗"", ""萝"", ""螺"", ""逻"", ""锣"", ""骡""]"
6,26,lǜ,6,"[""律"", ""氯"", ""滤"", ""率"", ""绿"", ""虑""]"
6,27,miǎn,6,"[""免"", ""冕"", ""勉"", ""娩"", ""沔"", ""缅""]"
6,28,mào,6,"[""冒"", ""帽"", ""懋"", ""茂"", ""貌"", ""贸""]"
6,29,máo,6,"[""毛"", ""牦"", ""矛"", ""茅"", ""锚"", ""髦""]"
6,30,míng,6,"[""冥"", ""名"", ""明"", ""茗"", ""铭"", ""鸣""]"
6,31,mǐn,6,"[""悯"", ""愍"", ""敏"", ""皿"", ""闵"", ""闽""]"
6,32,niè,6,"[""啮"", ""孽"", ""涅"", ""聂"", ""镍"", ""颞""]"
6,33,nì,6,"[""匿"", ""昵"", ""暱"", ""溺"", ""腻"", ""逆""]"
6,34,pàn,6,"[""判"", ""叛"", ""拚"", ""泮"", ""畔"", ""盼""]"
6,35,qiū,6,"[""丘"", ""坵"", ""秋"", ""萩"", ""邱"", ""鳅""]"
6,36,què,6,"[""却"", ""榷"", ""确"", ""阕"", ""雀"", ""鹊""]"
6,37,rèn,6,"[""任"", ""刃"", ""妊"", ""认"", ""韧"", ""饪""]"
6,38,shì wèi,6,"[""侍卫"", ""式为"", ""是为"", ""是位"", ""氏为"", ""视为""]"
6,39,shēng,6,"[""升"", ""声"", ""牲"", ""生"", ""甥"", ""笙""]"
6,40,shǐ,6,"[""使"", ""史"", ""始"", ""屎"", ""矢"", ""驶""]"
6,41,tài,6,"[""太"", ""态"", ""汰"", ""泰"", ""肽"", ""钛""]"
6,42,táo,6,"[""桃"", ""洮"", ""淘"", ""萄"", ""逃"", ""陶""]"
6,43,tí,6,"[""提"", ""缇"", ""蹄"", ""醍"", ""题"", ""鹈""]"
6,44,tā,6,"[""他"", ""塌"", ""她"", ""它"", ""牠"", ""祂""]"
6,45,wén,6,"[""文"", ""玟"", ""纹"", ""蚊"", ""闻"", ""雯""]"
6,46,xiàng,6,"[""像"", ""向"", ""巷"", ""橡"", ""象"", ""项""]"
6,47,xuàn,6,"[""泫"", ""渲"", ""炫"", ""眩"", ""绚"", ""铉""]"
6,48,xì,6,"[""戏"", ""潟"", ""矽"", ""系"", ""细"", ""隙""]"
6,49,xíng,6,"[""刑"", ""型"", ""形"", ""荥"", ""行"", ""邢""]"
6,50,xǐ,6,"[""喜"", ""徙"", ""洗"", ""玺"", ""禧"", ""铣""]"
6,51,yuàn,6,"[""媛"", ""怨"", ""愿"", ""掾"", ""苑"", ""院""]"
6,52,yá,6,"[""崖"", ""涯"", ""牙"", ""琊"", ""芽"", ""衙""]"
6,53,yā,6,"[""丫"", ""压"", ""垭"", ""押"", ""鸦"", ""鸭""]"
6,54,zhàn,6,"[""占"", ""战"", ""栈"", ""湛"", ""站"", ""绽""]"
6,55,zhèng shì,6,"[""政事"", ""正室"", ""正式"", ""正是"", ""正视"", ""郑氏""]"
6,56,zhé,6,"[""哲"", ""喆"", ""折"", ""谪"", ""辄"", ""辙""]"
6,57,zhòu,6,"[""咒"", ""宙"", ""昼"", ""皱"", ""胄"", ""骤""]"
6,58,zhāng,6,"[""张"", ""彰"", ""樟"", ""漳"", ""璋"", ""章""]"
6,59,zhēng,6,"[""争"", ""征"", ""挣"", ""筝"", ""蒸"", ""铮""]"
6,60,zhōng,6,"[""中"", ""忠"", ""终"", ""衷"", ""钟"", ""锺""]"
6,61,zuò,6,"[""作"", ""做"", ""唑"", ""坐"", ""座"", ""祚""]"
6,62,zào,6,"[""噪"", ""灶"", ""燥"", ""皂"", ""躁"", ""造""]"
6,63,àn,6,"[""岸"", ""按"", ""暗"", ""案"", ""胺"", ""黯""]"
6,64,ěr,6,"[""尔"", ""洱"", ""珥"", ""耳"", ""迩"", ""饵""]"
7,1,biāo,7,"[""彪"", ""杓"", ""标"", ""镖"", ""镳"", ""飙"", ""骠""]"
7,2,bàn,7,"[""伴"", ""办"", ""半"", ""扮"", ""拌"", ""瓣"", ""绊""]"
7,3,bā,7,"[""八"", ""叭"", ""峇"", ""巴"", ""扒"", ""疤"", ""芭""]"
7,4,bǐ,7,"[""俾"", ""匕"", ""吡"", ""彼"", ""比"", ""笔"", ""鄙""]"
7,5,bǐng,7,"[""丙"", ""摒"", ""柄"", ""炳"", ""禀"", ""秉"", ""饼""]"
7,6,chí,7,"[""坻"", ""墀"", ""弛"", ""持"", ""池"", ""迟"", ""驰""]"
7,7,chóu,7,"[""仇"", ""愁"", ""畴"", ""稠"", ""筹"", ""绸"", ""酬""]"
7,8,dié,7,"[""叠"", ""牒"", ""碟"", ""蝶"", ""谍"", ""迭"", ""鲽""]"
7,9,dào,7,"[""倒"", ""到"", ""悼"", ""焘"", ""盗"", ""稻"", ""道""]"
7,10,dùn,7,"[""囤"", ""沌"", ""炖"", ""盾"", ""遁"", ""钝"", ""顿""]"
7,11,fán,7,"[""凡"", ""樊"", ""烦"", ""璠"", ""矾"", ""繁"", ""钒""]"
7,12,fēi,7,"[""啡"", ""妃"", ""绯"", ""菲"", ""非"", ""飞"", ""鲱""]"
7,13,fū,7,"[""呋"", ""夫"", ""孵"", ""敷"", ""肤"", ""跗"", ""鄜""]"
7,14,gān,7,"[""杆"", ""柑"", ""甘"", ""竿"", ""肝"", ""苷"", ""酐""]"
7,15,gāng,7,"[""冈"", ""刚"", ""杠"", ""纲"", ""缸"", ""肛"", ""钢""]"
7,16,jiāng,7,"[""僵"", ""姜"", ""将"", ""江"", ""浆"", ""疆"", ""鳉""]"
7,17,jùn,7,"[""俊"", ""峻"", ""浚"", ""濬"", ""竣"", ""郡"", ""骏""]"
7,18,jīn,7,"[""今"", ""巾"", ""斤"", ""津"", ""筋"", ""襟"", ""金""]"
7,19,jǐng,7,"[""井"", ""憬"", ""景"", ""璟"", ""警"", ""阱"", ""颈""]"
7,20,kǎi,7,"[""凯"", ""嘅"", ""恺"", ""慨"", ""楷"", ""铠"", ""闿""]"
7,21,liè,7,"[""列"", ""劣"", ""捩"", ""烈"", ""猎"", ""裂"", ""鬣""]"
7,22,luán,7,"[""孪"", ""峦"", ""挛"", ""栾"", ""滦"", ""銮"", ""鸾""]"
7,23,luò,7,"[""洛"", ""漯"", ""珞"", ""络"", ""落"", ""雒"", ""骆""]"
7,24,lóng,7,"[""咙"", ""泷"", ""珑"", ""笼"", ""聋"", ""隆"", ""龙""]"
7,25,lǚ,7,"[""侣"", ""吕"", ""屡"", ""履"", ""旅"", ""缕"", ""铝""]"
7,26,pú,7,"[""匍"", ""濮"", ""璞"", ""莆"", ""菩"", ""葡"", ""蒲""]"
7,27,pǔ,7,"[""圃"", ""埔"", ""普"", ""朴"", ""浦"", ""溥"", ""谱""]"
7,28,qiàn,7,"[""倩"", ""堑"", ""嵌"", ""欠"", ""歉"", ""茜"", ""蒨""]"
7,29,qín,7,"[""勤"", ""嗪"", ""擒"", ""琴"", ""禽"", ""秦"", ""芹""]"
7,30,qīng,7,"[""倾"", ""卿"", ""氢"", ""清"", ""蜻"", ""轻"", ""青""]"
7,31,qū,7,"[""区"", ""屈"", ""岖"", ""曲"", ""趋"", ""躯"", ""驱""]"
7,32,qǐ,7,"[""乞"", ""企"", ""启"", ""岂"", ""杞"", ""绮"", ""起""]"
7,33,tián,7,"[""填"", ""恬"", ""甜"", ""田"", ""畑"", ""畠"", ""阗""]"
7,34,tì,7,"[""剃"", ""嚏"", ""悌"", ""惕"", ""替"", ""涕"", ""薙""]"
7,35,tíng,7,"[""亭"", ""停"", ""婷"", ""庭"", ""廷"", ""蜓"", ""霆""]"
7,36,tú,7,"[""图"", ""屠"", ""徒"", ""涂"", ""荼"", ""菟"", ""途""]"
7,37,wēi,7,"[""危"", ""威"", ""巍"", ""微"", ""萎"", ""薇"", ""隈""]"
7,38,xiào,7,"[""咲"", ""啸"", ""孝"", ""效"", ""校"", ""笑"", ""肖""]"
7,39,xiù,7,"[""嗅"", ""溴"", ""琇"", ""秀"", ""绣"", ""袖"", ""锈""]"
7,40,xuān,7,"[""喧"", ""宣"", ""暄"", ""煊"", ""瑄"", ""萱"", ""轩""]"
7,41,yún,7,"[""云"", ""匀"", ""昀"", ""筠"", ""纭"", ""芸"", ""郧""]"
7,42,yīn,7,"[""因"", ""姻"", ""殷"", ""茵"", ""荫"", ""阴"", ""音""]"
7,43,yōng,7,"[""佣"", ""墉"", ""庸"", ""拥"", ""邕"", ""镛"", ""雍""]"
7,44,zhuó,7,"[""卓"", ""啄"", ""擢"", ""浊"", ""灼"", ""酌"", ""镯""]"
7,45,zhà,7,"[""乍"", ""咤"", ""柞"", ""栅"", ""榨"", ""炸"", ""诈""]"
7,46,zhàng,7,"[""丈"", ""仗"", ""帐"", ""杖"", ""胀"", ""账"", ""障""]"
7,47,zhào,7,"[""兆"", ""召"", ""照"", ""罩"", ""肇"", ""诏"", ""赵""]"
7,48,zhèn,7,"[""圳"", ""振"", ""朕"", ""赈"", ""镇"", ""阵"", ""震""]"
8,1,bù,8,"[""不"", ""埗"", ""埠"", ""布"", ""廍"", ""步"", ""簿"", ""部""]"
8,2,bīn,8,"[""宾"", ""彬"", ""斌"", ""槟"", ""滨"", ""濒"", ""缤"", ""邠""]"
8,3,bō,8,"[""剥"", ""拨"", ""播"", ""波"", ""玻"", ""砵"", ""菠"", ""钵""]"
8,4,chì,8,"[""勅"", ""叱"", ""敕"", ""斥"", ""炽"", ""翅"", ""赤"", ""饬""]"
8,5,chú,8,"[""刍"", ""厨"", ""橱"", ""滁"", ""蜍"", ""锄"", ""除"", ""雏""]"
8,6,cí,8,"[""慈"", ""瓷"", ""磁"", ""祠"", ""茨"", ""词"", ""辞"", ""雌""]"
8,7,diàn,8,"[""佃"", ""垫"", ""奠"", ""店"", ""殿"", ""淀"", ""玷"", ""电""]"
8,8,dí,8,"[""嫡"", ""敌"", ""涤"", ""狄"", ""笛"", ""翟"", ""荻"", ""迪""]"
8,9,fǔ,8,"[""俯"", ""府"", ""抚"", ""斧"", ""甫"", ""腐"", ""辅"", ""釜""]"
8,10,gū,8,"[""估"", ""咕"", ""姑"", ""孤"", ""沽"", ""箍"", ""菇"", ""辜""]"
8,11,gǔ,8,"[""古"", ""股"", ""蛊"", ""谷"", ""钴"", ""骨"", ""鹘"", ""鼓""]"
8,12,hù,8,"[""互"", ""户"", ""扈"", ""护"", ""沪"", ""祜"", ""笏"", ""鹱""]"
8,13,jiào,8,"[""叫"", ""教"", ""滘"", ""窖"", ""轿"", ""较"", ""酵"", ""醮""]"
8,14,jiā,8,"[""佳"", ""加"", ""嘉"", ""夹"", ""家"", ""珈"", ""茄"", ""迦""]"
8,15,kuí,8,"[""夔"", ""奎"", ""揆"", ""睽"", ""葵"", ""蝰"", ""逵"", ""魁""]"
8,16,kūn,8,"[""坤"", ""堃"", ""昆"", ""琨"", ""裈"", ""醌"", ""锟"", ""鲲""]"
8,17,liáo,8,"[""僚"", ""寥"", ""寮"", ""疗"", ""聊"", ""藔"", ""辽"", ""鹩""]"
8,18,láng,8,"[""廊"", ""榔"", ""狼"", ""琅"", ""瑯"", ""螂"", ""郎"", ""阆""]"
8,19,lú,8,"[""卢"", ""庐"", ""泸"", ""炉"", ""胪"", ""芦"", ""颅"", ""鲈""]"
8,20,mó,8,"[""摩"", ""摹"", ""模"", ""磨"", ""膜"", ""蘑"", ""谟"", ""魔""]"
8,21,péng,8,"[""彭"", ""朋"", ""棚"", ""硼"", ""篷"", ""膨"", ""蓬"", ""鹏""]"
8,22,pí,8,"[""啤"", ""埤"", ""毗"", ""毘"", ""琵"", ""疲"", ""皮"", ""脾""]"
8,23,píng,8,"[""凭"", ""坪"", ""屏"", ""平"", ""瓶"", ""苹"", ""萍"", ""评""]"
8,24,pī,8,"[""丕"", ""劈"", ""坯"", ""批"", ""披"", ""邳"", ""铍"", ""霹""]"
8,25,qī,8,"[""七"", ""凄"", ""妻"", ""戚"", ""期"", ""栖"", ""欺"", ""漆""]"
8,26,shàn,8,"[""善"", ""扇"", ""擅"", ""汕"", ""缮"", ""膳"", ""赡"", ""鳝""]"
8,27,shì de,8,"[""世的"", ""事的"", ""士的"", ""室的"", ""市的"", ""式的"", ""是的"", ""氏的""]"
8,28,shòu,8,"[""兽"", ""受"", ""售"", ""寿"", ""授"", ""狩"", ""瘦"", ""绶""]"
8,29,shā,8,"[""刹"", ""杀"", ""沙"", ""煞"", ""砂"", ""纱"", ""莎"", ""鲨""]"
8,30,shān,8,"[""删"", ""姗"", ""山"", ""杉"", ""煽"", ""珊"", ""衫"", ""钐""]"
8,31,shī,8,"[""失"", ""尸"", ""师"", ""施"", ""湿"", ""狮"", ""虱"", ""诗""]"
8,32,shǔ,8,"[""属"", ""暑"", ""曙"", ""署"", ""薯"", ""蜀"", ""黍"", ""鼠""]"
8,33,suì,8,"[""岁"", ""歳"", ""燧"", ""碎"", ""穗"", ""遂"", ""邃"", ""隧""]"
8,34,sù,8,"[""塑"", ""宿"", ""溯"", ""粟"", ""素"", ""肃"", ""诉"", ""速""]"
8,35,sī,8,"[""丝"", ""厮"", ""司"", ""思"", ""撕"", ""斯"", ""私"", ""锶""]"
8,36,tuó,8,"[""佗"", ""坨"", ""沱"", ""陀"", ""驒"", ""驮"", ""驼"", ""鸵""]"
8,37,tán,8,"[""坛"", ""昙"", ""檀"", ""潭"", ""痰"", ""覃"", ""谈"", ""谭""]"
8,38,táng,8,"[""唐"", ""堂"", ""塘"", ""棠"", ""瑭"", ""糖"", ""膛"", ""螳""]"
8,39,wú,8,"[""吴"", ""吾"", ""唔"", ""无"", ""梧"", ""毋"", ""芜"", ""蜈""]"
8,40,wū,8,"[""乌"", ""呜"", ""屋"", ""巫"", ""污"", ""诬"", ""邬"", ""钨""]"
8,41,wǎn,8,"[""婉"", ""宛"", ""挽"", ""晚"", ""琬"", ""皖"", ""碗"", ""绾""]"
8,42,xiān,8,"[""仙"", ""先"", ""掀"", ""暹"", ""氙"", ""纤"", ""酰"", ""鲜""]"
8,43,yùn,8,"[""孕"", ""恽"", ""蕴"", ""运"", ""郓"", ""酝"", ""韫"", ""韵""]"
8,44,yān,8,"[""嫣"", ""淹"", ""湮"", ""烟"", ""焉"", ""腌"", ""鄢"", ""阉""]"
8,45,yǐ,8,"[""乙"", ""以"", ""倚"", ""已"", ""椅"", ""矣"", ""蚁"", ""钇""]"
9,1,chén,9,"[""宸"", ""尘"", ""忱"", ""晨"", ""沉"", ""臣"", ""谌"", ""辰"", ""陈""]"
9,2,dàn,9,"[""但"", ""弹"", ""惮"", ""旦"", ""氮"", ""淡"", ""澹"", ""蛋"", ""诞""]"
9,3,gē,9,"[""仡"", ""割"", ""咯"", ""哥"", ""戈"", ""搁"", ""歌"", ""纥"", ""鸽""]"
9,4,huàn,9,"[""唤"", ""奂"", ""宦"", ""幻"", ""患"", ""换"", ""浣"", ""涣"", ""焕""]"
9,5,huī,9,"[""徽"", ""恢"", ""挥"", ""晖"", ""灰"", ""珲"", ""诙"", ""辉"", ""麾""]"
9,6,hóng,9,"[""宏"", ""弘"", ""泓"", ""洪"", ""红"", ""虹"", ""闳"", ""鸿"", ""𫚉""]"
9,7,jiè,9,"[""介"", ""借"", ""堺"", ""届"", ""戒"", ""玠"", ""界"", ""芥"", ""诫""]"
9,8,jǐn,9,"[""仅"", ""堇"", ""尽"", ""槿"", ""瑾"", ""紧"", ""谨"", ""锦"", ""馑""]"
9,9,lián,9,"[""帘"", ""廉"", ""怜"", ""涟"", ""濂"", ""联"", ""莲"", ""连"", ""镰""]"
9,10,lán,9,"[""兰"", ""婪"", ""岚"", ""拦"", ""栏"", ""澜"", ""篮"", ""蓝"", ""阑""]"
9,11,lǐ,9,"[""俚"", ""李"", ""浬"", ""澧"", ""理"", ""礼"", ""里"", ""锂"", ""鲤""]"
9,12,mì,9,"[""嘧"", ""密"", ""幂"", ""泌"", ""秘"", ""糸"", ""蜜"", ""觅"", ""谧""]"
9,13,qián,9,"[""乾"", ""前"", ""墘"", ""潜"", ""虔"", ""钤"", ""钱"", ""钳"", ""黔""]"
9,14,qiān,9,"[""佥"", ""千"", ""牵"", ""签"", ""谦"", ""迁"", ""铅"", ""阡"", ""骞""]"
9,15,quán,9,"[""全"", ""拳"", ""权"", ""泉"", ""痊"", ""荃"", ""诠"", ""醛"", ""铨""]"
9,16,shè,9,"[""射"", ""慑"", ""摄"", ""歙"", ""涉"", ""社"", ""设"", ""赦"", ""麝""]"
9,17,sì,9,"[""嗣"", ""四"", ""寺"", ""巳"", ""汜"", ""泗"", ""祀"", ""肆"", ""饲""]"
9,18,wǔ,9,"[""五"", ""伍"", ""侮"", ""午"", ""庑"", ""忤"", ""武"", ""舞"", ""鹉""]"
9,19,xián,9,"[""䲗"", ""咸"", ""娴"", ""嫌"", ""弦"", ""舷"", ""衔"", ""贤"", ""闲""]"
9,20,xiāng,9,"[""乡"", ""厢"", ""湘"", ""相"", ""箱"", ""襄"", ""镶"", ""香"", ""骧""]"
9,21,xùn,9,"[""巽"", ""殉"", ""汛"", ""蕈"", ""训"", ""讯"", ""迅"", ""逊"", ""驯""]"
9,22,xū,9,"[""吁"", ""嘘"", ""墟"", ""戌"", ""胥"", ""虚"", ""需"", ""须"", ""顼""]"
9,23,yuè,9,"[""岳"", ""悦"", ""月"", ""樾"", ""粤"", ""越"", ""跃"", ""钺"", ""阅""]"
9,24,yáng,9,"[""佯"", ""扬"", ""旸"", ""杨"", ""洋"", ""炀"", ""疡"", ""羊"", ""阳""]"
9,25,zī,9,"[""兹"", ""咨"", ""姿"", ""孜"", ""淄"", ""滋"", ""谘"", ""资"", ""辎""]"
